t_unix,ts_us,scan_count,watchdog_tripped,devices_healthy
1788837446,3095173772,1547575,0,1
1788837447,3096187493,1548082,0,1
1788837448,3097199575,1548588,0,1
1788837449,3098211968,1549094,0,1
1788837450,3099223424,1549600,0,1
1788837451,3100231924,1550104,0,1
1788837452,3101241790,1550609,0,1
1788837453,3102250028,1551113,0,1
1788837454,3103257928,1551617,0,1
1788837455,3104269533,1552123,0,1
1788837456,3105279750,1552628,0,1
1788837457,3106291572,1553134,0,1
1788837458,3107301996,1553639,0,1
1788837459,3108309624,1554143,0,1
1788837460,3109317918,1554647,0,1
1788837461,3110331615,1555154,0,1
1788837462,3111343249,1555660,0,1
1788837463,3112353572,1556165,0,1
1788837464,3113361603,1556669,0,1
1788837465,3114377653,1557177,0,1
1788837466,3115387811,1557682,0,1
1788837467,3116401391,1558189,0,1
1788837468,3117409768,1558693,0,1
1788837469,3118417850,1559197,0,1
1788837470,3119431732,1559704,0,1
1788837471,3120443088,1560210,0,1
1788837472,3121451907,1560714,0,1
1788837473,3122463237,1561220,0,1
1788837474,3123471667,1561724,0,1
1788837475,3124481418,1562229,0,1
1788837476,3125491510,1562734,0,1
1788837477,3126503818,1563240,0,1
1788837478,3127513618,1563745,0,1
1788837479,3128525189,1564251,0,1
1788837480,3129535732,1564756,0,1
1788837481,3130549760,1565263,0,1
1788837482,3131560025,1565768,0,1
1788837483,3132573888,1566275,0,1
1788837484,3133583877,1566780,0,1
1788837485,3134591945,1567284,0,1
1788837486,3135599282,1567788,0,1
1788837487,3136605887,1568291,0,1
1788837488,3137617381,1568797,0,1
1788837489,3138629221,1569303,0,1
1788837490,3139637697,1569807,0,1
1788837491,3140649525,1570313,0,1
1788837492,3141659978,1570818,0,1
1788837493,3142669513,1571323,0,1
1788837494,3143681453,1571829,0,1
1788837495,3144687800,1572332,0,1
1788837496,3145699356,1572838,0,1
1788837497,3146711223,1573344,0,1
1788837498,3147719872,1573848,0,1
1788837499,3148727843,1574352,0,1
1788837500,3149737190,1574857,0,1
1788837501,3150743189,1575360,0,1
1788837502,3151755667,1575866,0,1
1788837503,3152769696,1576373,0,1
1788837504,3153779634,1576878,0,1
1788837505,3154791743,1577384,0,1
1788837506,3155805344,1577891,0,1
1788837507,3156813362,1578395,0,1
1788837508,3157824033,1578900,0,1
1788837509,3158833506,1579405,0,1
1788837510,3159847988,1579912,0,1
1788837511,3160859911,1580418,0,1
1788837512,3161871322,1580924,0,1
1788837513,3162885297,1581431,0,1
1788837514,3163897290,1581937,0,1
1788837515,3164911514,1582444,0,1
1788837516,3165923066,1582950,0,1
1788837517,3166931569,1583454,0,1
1788837518,3167941396,1583959,0,1
1788837519,3168951120,1584464,0,1
1788837520,3169965342,1584971,0,1
1788837521,3170977428,1585477,0,1
1788837522,3171987602,1585982,0,1
1788837523,3172995976,1586486,0,1
1788837524,3174005575,1586991,0,1
1788837525,3175113941,1587545,0,1
1788837526,3176123075,1588050,0,1
1788837527,3177137313,1588557,0,1
1788837528,3178147177,1589062,0,1
1788837529,3179157847,1589567,0,1
1788837530,3180163911,1590070,0,1
1788837531,3181177955,1590577,0,1
1788837532,3182187965,1591082,0,1
1788837533,3183201628,1591589,0,1
1788837535,3184213376,1592095,0,1
1788837536,3185225162,1592601,0,1
1788837537,3186235672,1593106,0,1
1788837538,3187247384,1593612,0,1
1788837539,3188253347,1594115,0,1
1788837540,3189263317,1594620,0,1
1788837541,3190269908,1595123,0,1
1788837542,3191279322,1595628,0,1
1788837543,3192285661,1596131,0,1
1788837544,3193293401,1596635,0,1
1788837545,3194305312,1597141,0,1
1788837546,3195313199,1597645,0,1
1788837547,3196321263,1598149,0,1
1788837548,3197327964,1598652,0,1
1788837549,3198339190,1599158,0,1
1788837550,3199349673,1599663,0,1
1788837551,3200361327,1600169,0,1
1788837552,3201371355,1600674,0,1
1788837553,3202383883,1601180,0,1
1788837554,3203393131,1601685,0,1
1788837555,3204405608,1602191,0,1
1788837556,3205413082,1602695,0,1
1788837557,3206419753,1603198,0,1
1788837558,3207431561,1603704,0,1
1788837559,3208439576,1604208,0,1
1788837560,3209449221,1604713,0,1
1788837561,3210457752,1605217,0,1
1788837562,3211465523,1605721,0,1
1788837563,3212473382,1606225,0,1
1788837564,3213479640,1606728,0,1
1788837565,3214487837,1607232,0,1
1788837566,3215497200,1607737,0,1
1788837567,3216505328,1608241,0,1
1788837568,3217517127,1608747,0,1
1788837569,3218529127,1609253,0,1
1788837570,3219539783,1609758,0,1
1788837571,3220555452,1610266,0,1
1788837572,3221561581,1610769,0,1
1788837573,3222571620,1611274,0,1
1788837574,3223583797,1611780,0,1
1788837575,3224597831,1612287,0,1
1788837576,3225611528,1612794,0,1
1788837577,3226620001,1613298,0,1
1788837578,3227635514,1613806,0,1
1788837579,3228643643,1614310,0,1
1788837580,3229653607,1614815,0,1
1788837581,3230665105,1615321,0,1
1788837582,3231675090,1615826,0,1
1788837583,3232683290,1616330,0,1
1788837584,3233691387,1616834,0,1
1788837585,3234701247,1617339,0,1
1788837586,3235713713,1617845,0,1
1788837587,3236725583,1618351,0,1
1788837588,3237735962,1618856,0,1
1788837589,3238747139,1619362,0,1
1788837590,3239761442,1619869,0,1
1788837591,3240773052,1620375,0,1
1788837592,3241783130,1620880,0,1
1788837593,3242797473,1621387,0,1
1788837594,3243807964,1621892,0,1
1788837595,3244819257,1622398,0,1
1788837596,3245827826,1622902,0,1
1788837597,3246839765,1623408,0,1
1788837598,3247851085,1623914,0,1
1788837599,3248961860,1624469,0,1
1788837600,3249971456,1624974,0,1
1788837601,3250979610,1625478,0,1
1788837602,3251989056,1625983,0,1
1788837603,3252997838,1626487,0,1
1788837604,3254013229,1626995,0,1
1788837605,3255019839,1627498,0,1
1788837606,3256029482,1628003,0,1
1788837607,3257041590,1628509,0,1
1788837608,3258053186,1629015,0,1
1788837609,3259061651,1629519,0,1
1788837610,3260069579,1630023,0,1
1788837611,3261079510,1630528,0,1
1788837612,3262093949,1631035,0,1
1788837613,3263105561,1631541,0,1
1788837614,3264115404,1632046,0,1
1788837615,3265123788,1632550,0,1
1788837616,3266135909,1633056,0,1
1788837617,3267143771,1633560,0,1
1788837618,3268152054,1634064,0,1
1788837619,3269163126,1634570,0,1
1788837620,3270169747,1635073,0,1
1788837621,3271177451,1635577,0,1
1788837623,3272185208,1636081,0,1
1788837624,3273191127,1636584,0,1
1788837625,3274195718,1637086,0,1
1788837626,3275201697,1637589,0,1
1788837627,3276209378,1638093,0,1
1788837628,3277215513,1638596,0,1
1788837629,3278222064,1639099,0,1
1788837630,3279231323,1639604,0,1
1788837631,3280237727,1640107,0,1
1788837632,3281249576,1640613,0,1
1788837633,3282259683,1641118,0,1
1788837634,3283271679,1641624,0,1
1788837635,3284281947,1642129,0,1
1788837636,3285293520,1642635,0,1
1788837637,3286307846,1643142,0,1
1788837638,3287321509,1643649,0,1
1788837639,3288331614,1644154,0,1
1788837640,3289341393,1644659,0,1
1788837641,3290349708,1645163,0,1
1788837642,3291363341,1645670,0,1
1788837643,3292375188,1646176,0,1
1788837644,3293383660,1646680,0,1
1788837645,3294394015,1647185,0,1
1788837646,3295403945,1647690,0,1
1788837647,3296415866,1648196,0,1
1788837648,3297427321,1648702,0,1
1788837649,3298437662,1649207,0,1
1788837650,3299449504,1649713,0,1
1788837651,3300461722,1650219,0,1
1788837652,3301473884,1650725,0,1
1788837653,3302489771,1651233,0,1
1788837654,3303501657,1651739,0,1
1788837655,3304513378,1652245,0,1
1788837656,3305525241,1652751,0,1
1788837657,3306533738,1653255,0,1
1788837658,3307541195,1653759,0,1
1788837659,3308553188,1654265,0,1
1788837660,3309565204,1654771,0,1
1788837661,3310573910,1655275,0,1
1788837662,3311583448,1655780,0,1
1788837663,3312597566,1656287,0,1
1788837664,3313607107,1656792,0,1
1788837665,3314617936,1657297,0,1
1788837666,3315627224,1657802,0,1
1788837667,3316637457,1658307,0,1
1788837668,3317647819,1658812,0,1
1788837669,3318657534,1659317,0,1
1788837670,3319671377,1659824,0,1
1788837671,3320679064,1660328,0,1
1788837672,3321691420,1660834,0,1
1788837673,3322703127,1661340,0,1
1788837674,3323711860,1661844,0,1
1788837675,3324727348,1662352,0,1
1788837676,3325737125,1662857,0,1
1788837677,3326747834,1663362,0,1
1788837678,3327757292,1663867,0,1
1788837679,3328771052,1664374,0,1
1788837680,3329781313,1664879,0,1
1788837681,3330791273,1665384,0,1
1788837682,3331805426,1665891,0,1
1788837683,3332817396,1666397,0,1
1788837684,3333829567,1666903,0,1
1788837685,3334841973,1667409,0,1
1788837686,3335853339,1667915,0,1
1788837687,3336865201,1668421,0,1
1788837688,3337873764,1668925,0,1
1788837689,3338885170,1669431,0,1
1788837690,3339891516,1669934,0,1
1788837691,3340899896,1670438,0,1
1788837692,3341909512,1670943,0,1
1788837693,3342915689,1671446,0,1
1788837694,3343927471,1671952,0,1
1788837695,3344939625,1672458,0,1
1788837696,3345951822,1672964,0,1
1788837697,3346961285,1673469,0,1
1788837698,3348069853,1674023,0,1
1788837699,3349081791,1674529,0,1
1788837700,3350091840,1675034,0,1
1788837701,3351101934,1675539,0,1
1788837702,3352113104,1676045,0,1
1788837703,3353119978,1676548,0,1
1788837704,3354129634,1677053,0,1
1788837705,3355141367,1677559,0,1
1788837706,3356151936,1678064,0,1
1788837707,3357161898,1678569,0,1
1788837708,3358173317,1679075,0,1
1788837709,3359187189,1679582,0,1
1788837710,3360199460,1680088,0,1
1788837712,3361211260,1680594,0,1
1788837713,3362223715,1681100,0,1
1788837714,3363233979,1681605,0,1
1788837715,3364247075,1682112,0,1
1788837716,3365259310,1682618,0,1
1788837717,3366271324,1683124,0,1
1788837718,3367281233,1683629,0,1
1788837719,3368289512,1684133,0,1
1788837720,3369303339,1684640,0,1
1788837721,3370315713,1685146,0,1
1788837722,3371327918,1685652,0,1
1788837723,3372337419,1686157,0,1
1788837724,3373347231,1686662,0,1
1788837725,3374359453,1687168,0,1
1788837726,3375367191,1687672,0,1
1788837727,3376379273,1688178,0,1
1788837728,3377389913,1688683,0,1
1788837729,3378403273,1689190,0,1
1788837730,3379409760,1689693,0,1
1788837731,3380419368,1690198,0,1
1788837732,3381427794,1690702,0,1
1788837733,3382439096,1691208,0,1
1788837734,3383451330,1691714,0,1
1788837735,3384465215,1692221,0,1
1788837736,3385475763,1692726,0,1
1788837737,3386488026,1693232,0,1
1788837738,3387501151,1693739,0,1
1788837739,3388509973,1694243,0,1
1788837740,3389523520,1694750,0,1
1788837741,3390531584,1695254,0,1
1788837742,3391543261,1695760,0,1
1788837743,3392553192,1696265,0,1
1788837744,3393563323,1696770,0,1
1788837745,3394575314,1697276,0,1
1788837746,3395583773,1697780,0,1
1788837747,3396593997,1698285,0,1
1788837748,3397609732,1698793,0,1
1788837749,3398621429,1699299,0,1
1788837750,3399631709,1699804,0,1
1788837751,3400643976,1700310,0,1
1788837752,3401657528,1700817,0,1
1788837753,3402667179,1701322,0,1
1788837754,3403681150,1701829,0,1
1788837755,3404691362,1702334,0,1
1788837756,3405702011,1702839,0,1
1788837757,3406714001,1703345,0,1
1788837758,3407725322,1703851,0,1
1788837759,3408732007,1704354,0,1
1788837760,3409741799,1704859,0,1
1788837761,3410755853,1705366,0,1
1788837762,3411765100,1705871,0,1
1788837763,3412777128,1706377,0,1
1788837764,3413791486,1706884,0,1
1788837765,3414803193,1707390,0,1
1788837766,3415815414,1707896,0,1
1788837767,3416825066,1708401,0,1
1788837768,3417833778,1708905,0,1
1788837769,3418847305,1709412,0,1
1788837770,3419859687,1709918,0,1
1788837771,3420871459,1710424,0,1
1788837772,3421883135,1710930,0,1
1788837773,3422891762,1711434,0,1
1788837774,3423907503,1711942,0,1
1788837775,3424921536,1712449,0,1
1788837776,3425933048,1712955,0,1
1788837777,3426941125,1713459,0,1
1788837778,3427951435,1713964,0,1
1788837779,3428963382,1714470,0,1
1788837780,3429973601,1714975,0,1
1788837781,3430985581,1715481,0,1
1788837782,3431995247,1715986,0,1
1788837783,3433003571,1716490,0,1
1788837784,3434013284,1716995,0,1
1788837785,3435023293,1717500,0,1
1788837786,3436033633,1718005,0,1
1788837787,3437045097,1718511,0,1
1788837788,3438057810,1719017,0,1
1788837789,3439071683,1719524,0,1
1788837790,3440081450,1720029,0,1
1788837791,3441089119,1720533,0,1
1788837792,3442093961,1721035,0,1
1788837793,3443101328,1721539,0,1
1788837794,3444115427,1722046,0,1
1788837795,3445123440,1722550,0,1
1788837796,3446131026,1723054,0,1
1788837797,3447139997,1723558,0,1
1788837798,3448149350,1724063,0,1
1788837800,3449161218,1724569,0,1
1788837801,3450175368,1725076,0,1
1788837802,3451185893,1725581,0,1
1788837803,3452197603,1726087,0,1
1788837804,3453207919,1726592,0,1
1788837805,3454219358,1727098,0,1
1788837806,3455231259,1727604,0,1
1788837807,3456241948,1728109,0,1
1788837808,3457253318,1728615,0,1
1788837809,3458263251,1729120,0,1
1788837810,3459275433,1729626,0,1
1788837811,3460285476,1730131,0,1
1788837812,3461291332,1730634,0,1
1788837813,3462301631,1731139,0,1
1788837814,3463313778,1731645,0,1
1788837815,3464323887,1732150,0,1
1788837816,3465337594,1732657,0,1
1788837817,3466347735,1733162,0,1
1788837818,3467361213,1733669,0,1
1788837819,3468371506,1734174,0,1
1788837820,3469383124,1734680,0,1
1788837821,3470393738,1735185,0,1
1788837822,3471403155,1735690,0,1
1788837823,3472413762,1736195,0,1
1788837824,3473425253,1736701,0,1
1788837825,3474435244,1737206,0,1
1788837826,3475449341,1737713,0,1
1788837827,3476461583,1738219,0,1
1788837828,3477471352,1738724,0,1
1788837829,3478479445,1739228,0,1
1788837830,3479489277,1739733,0,1
1788837831,3480497571,1740237,0,1
1788837832,3481507725,1740742,0,1
1788837833,3482517737,1741247,0,1
1788837834,3483527315,1741752,0,1
1788837835,3484537675,1742257,0,1
1788837836,3485547482,1742762,0,1
1788837837,3486553570,1743265,0,1
1788837838,3487563255,1743770,0,1
1788837839,3488571739,1744274,0,1
1788837840,3489581224,1744779,0,1
1788837841,3490589702,1745283,0,1
1788837842,3491599218,1745788,0,1
1788837843,3492609511,1746293,0,1
1788837844,3493617831,1746797,0,1
1788837845,3494629844,1747303,0,1
1788837846,3495643192,1747810,0,1
1788837847,3496653127,1748315,0,1
1788837848,3497663628,1748820,0,1
1788837849,3498673189,1749325,0,1
1788837850,3499683394,1749830,0,1
1788837851,3500695499,1750336,0,1
1788837852,3501805862,1750891,0,1
1788837853,3502815719,1751396,0,1
1788837854,3503829376,1751903,0,1
1788837855,3504841196,1752409,0,1
1788837856,3505849716,1752913,0,1
1788837857,3506861713,1753419,0,1
1788837858,3507873589,1753925,0,1
1788837859,3508883561,1754430,0,1
1788837860,3509891880,1754934,0,1
1788837861,3510903406,1755440,0,1
1788837862,3511913564,1755945,0,1
1788837863,3512925760,1756451,0,1
1788837864,3513941516,1756959,0,1
1788837865,3514955658,1757466,0,1
1788837866,3515965841,1757971,0,1
1788837867,3516977383,1758477,0,1
1788837868,3517987428,1758982,0,1
1788837869,3518999491,1759488,0,1
1788837870,3520011089,1759994,0,1
1788837871,3521019538,1760498,0,1
1788837872,3522029717,1761003,0,1
1788837873,3523039992,1761508,0,1
1788837874,3524055573,1762016,0,1
1788837875,3525069863,1762523,0,1
1788837876,3526081938,1763029,0,1
1788837877,3526994010,1763485,0,1
1788837878,3528005764,1763991,0,1
1788837879,3529117953,1764547,0,1
1788837880,3530029664,1765003,0,1
1788837881,3531141935,1765559,0,1
1788837882,3532149503,1766063,0,1
1788837883,3533157107,1766567,0,1
1788837884,3534166022,1767071,0,1
1788837885,3535173854,1767575,0,1
1788837886,3536184015,1768080,0,1
1788837887,3537193882,1768585,0,1
1788837889,3538199657,1769088,0,1
1788837890,3539213460,1769595,0,1
1788837891,3540225218,1770101,0,1
1788837892,3541233807,1770605,0,1
1788837893,3542247675,1771112,0,1
1788837894,3543257944,1771617,0,1
1788837895,3544271969,1772124,0,1
1788837896,3545285579,1772631,0,1
1788837897,3546295832,1773136,0,1
1788837898,3547307495,1773642,0,1
1788837899,3548315623,1774146,0,1
1788837900,3549325579,1774651,0,1
1788837901,3550333415,1775155,0,1
1788837902,3551339567,1775658,0,1
1788837903,3552347668,1776162,0,1
1788837904,3553357915,1776667,0,1
1788837905,3554367573,1777172,0,1
1788837906,3555375465,1777676,0,1
1788837907,3556385189,1778181,0,1
1788837908,3557393844,1778685,0,1
1788837909,3558405729,1779191,0,1
1788837910,3559417903,1779697,0,1
1788837911,3560427188,1780202,0,1
1788837912,3561433519,1780705,0,1
1788837913,3562441259,1781209,0,1
1788837914,3563450001,1781713,0,1
1788837915,3564461754,1782219,0,1
1788837916,3565471447,1782724,0,1
1788837917,3566481424,1783229,0,1
1788837918,3567491777,1783734,0,1
1788837919,3568501278,1784239,0,1
1788837920,3569513962,1784745,0,1
1788837921,3570527067,1785252,0,1
1788837922,3571539502,1785758,0,1
1788837923,3572547730,1786262,0,1
1788837924,3573557450,1786767,0,1
1788837925,3574569856,1787273,0,1
1788837926,3575579738,1787778,0,1
1788837927,3576587581,1788282,0,1
1788837928,3577595712,1788786,0,1
1788837929,3578603359,1789290,0,1
1788837930,3579615213,1789796,0,1
1788837931,3580629548,1790303,0,1
1788837932,3581641576,1790809,0,1
1788837933,3582653508,1791315,0,1
1788837934,3583663325,1791820,0,1
1788837935,3584675841,1792326,0,1
1788837936,3585689717,1792833,0,1
1788837937,3586699321,1793338,0,1
1788837938,3587711558,1793844,0,1
1788837939,3588721878,1794349,0,1
1788837940,3589731449,1794854,0,1
1788837941,3590739707,1795358,0,1
1788837942,3591747858,1795862,0,1
1788837943,3592763175,1796370,0,1
1788837944,3593777580,1796877,0,1
1788837945,3594787215,1797382,0,1
1788837946,3595799212,1797888,0,1
1788837947,3596811563,1798394,0,1
1788837948,3597821540,1798899,0,1
1788837949,3598831880,1799404,0,1
1788837950,3599845572,1799911,0,1
1788837951,3600853041,1800415,0,1
1788837952,3601863745,1800920,0,1
1788837953,3602877535,1801427,0,1
1788837954,3603889513,1801933,0,1
1788837955,3604903682,1802440,0,1
1788837956,3605915450,1802946,0,1
1788837957,3606925912,1803451,0,1
1788837958,3607937627,1803957,0,1
1788837959,3608949413,1804463,0,1
1788837960,3609957760,1804967,0,1
1788837961,3610965579,1805471,0,1
1788837962,3611973583,1805975,0,1
1788837963,3612983818,1806480,0,1
1788837964,3613995790,1806986,0,1
1788837965,3615005303,1807491,0,1
1788837966,3616015774,1807996,0,1
1788837967,3617023234,1808500,0,1
1788837968,3618033146,1809005,0,1
1788837969,3619041592,1809509,0,1
1788837970,3620051332,1810014,0,1
1788837971,3621061149,1810519,0,1
1788837972,3622071777,1811024,0,1
1788837973,3623081451,1811529,0,1
1788837974,3624093649,1812035,0,1
1788837975,3625107505,1812542,0,1
1788837976,3626117449,1813047,0,1
1788837978,3627131346,1813554,0,1
1788837979,3628143494,1814060,0,1
1788837980,3629157833,1814567,0,1
1788837981,3630171616,1815074,0,1
1788837982,3631185795,1815581,0,1
1788837983,3632195824,1816086,0,1
1788837984,3633205739,1816591,0,1
1788837985,3634217752,1817097,0,1
1788837986,3635227703,1817602,0,1
1788837987,3636239812,1818108,0,1
1788837988,3637251910,1818614,0,1
1788837989,3638261786,1819119,0,1
1788837990,3639273894,1819625,0,1
1788837991,3640285382,1820131,0,1
1788837992,3641299575,1820638,0,1
1788837993,3642307629,1821142,0,1
1788837994,3643315227,1821646,0,1
1788837995,3644323092,1822150,0,1
1788837996,3645335378,1822656,0,1
1788837997,3646347287,1823162,0,1
1788837998,3647357661,1823667,0,1
1788837999,3648369436,1824173,0,1
